TS	Initial_Agreement	Final_Agreement	SD_Final_Agreement	DRSQ_Training	DRSQ_Test	M_coeff_a	SD_coeff_a	Low_coeff_a	High_coeff_a	M_coeff_b	SD_coeff_b	Low_coeff_b	High_coeff_b	M_coeff_c	SD_coeff_c	Low_coeff_c	High_coeff_c	M_coeff_d	SD_coeff_d	Low_coeff_d	High_coeff_d	M_coeff_e	SD_coeff_e	Low_coeff_e	High_coeff_e
Thu Jul  4 22:34:02 2019	3.9684092618077464	4.269084690460184	0.013269453342703408	6.847010466943894	8.231427411781452	-0.3116401322449429	0.024783184889804393	-0.3612048550145577	-0.2771271194380972	0.21928416336063097	0.015006482715094853	0.18820612788048616	0.239734156885878	0.04252932704448161	0.002249186508065837	0.03786974720951888	0.04594379879395708	1.3059386737640097	0.3860305095261989	0.7948248401432022	1.9032495509681997	-0.005208339360077532	0.00220192074356087	-0.007778384393434638	-0.0007076544080812765
Thu Jul  4 22:36:06 2019	3.7338393097904063	4.146874053486833	0.044218072873010286	9.312138692500422	6.088937336478143	-0.305957989892167	0.023841692370050616	-0.3561013569346115	-0.2690010555193745	0.22775937799556842	0.020789280057875947	0.19705058171709658	0.26723342491760727	0.04238145782185424	0.0022742031261935016	0.03786974720951888	0.04587607199939494	1.2152002124110624	0.32992055678988547	0.7948248401432022	1.7624850151777651	-0.004968642010783189	0.0021039594335376835	-0.007832164725268995	-0.0007076544080812765
Thu Jul  4 22:38:09 2019	3.5473459634708386	3.8574138199263723	0.011340926496491979	7.32995193411161	7.848592646031192	-0.29824927403224344	0.022435327185527557	-0.3306271095701719	-0.2587783318811717	0.23903632492571655	0.022494499942429642	0.2021624991393751	0.27372983178429844	0.043329136117678	0.002044163973494289	0.03981355271109114	0.046175287129112993	1.2611189043109512	0.33513255892685606	0.7313288926305737	1.819725520369491	-0.005281717205320913	0.0018535373751256677	-0.007843879902550534	-0.002101591579630005
Thu Jul  4 22:40:11 2019	3.6436914509306746	3.896416821835923	0.010488473144482697	6.616643514273379	9.115542928236676	-0.30049343123277583	0.023244850528782536	-0.3358710067254836	-0.25879175444534896	0.2498829282341595	0.017967860589805186	0.22226677799951056	0.2803658795270111	0.04323034687703928	0.001960355814713383	0.04035827216559012	0.046301290790601156	1.337151138489179	0.32523846196648076	0.8959977987188379	1.9570475789143367	-0.005673737726077321	0.0015768838024358264	-0.00803595126323894	-0.003738024785960337
Thu Jul  4 22:42:14 2019	3.8738677958697254	4.127648362023856	0.013784782701741917	6.229806219999225	9.211381851713341	-0.306723506143901	0.01946332314733882	-0.3324271895869202	-0.2727023667597514	0.2474550785736519	0.01660630262042789	0.22226677799951056	0.2803658795270111	0.042605467898982605	0.0016564001644914668	0.03993122069300356	0.04563812905258338	1.4962755836833501	0.32471740275427485	1.007463988483778	2.144225203456239	-0.006335147492744154	0.0015852542283749666	-0.00923122518012771	-0.004026013402846567
Thu Jul  4 22:44:14 2019	3.985265709136915	4.446176676644853	0.02055145847462461	10.444800285115633	6.062946393374186	-0.3113774486747095	0.019944167286870946	-0.34520367141866615	-0.27307883609180256	0.24336537318360293	0.016925423573146345	0.21333382997979694	0.27164416597702523	0.043289125984471294	0.001876203669977327	0.04057800762502462	0.046298237303108905	1.5409535828206529	0.3108220672991512	1.0195686457262991	2.180630154190681	-0.006182981071462089	0.0017558011836247376	-0.008981874168064867	-0.0025581585618531574
Thu Jul  4 22:46:10 2019	3.5937774752941234	3.8536706292447103	0.005682417079146021	6.804121781675958	9.056315723790549	-0.31071661781406096	0.018538683619183722	-0.34154944986307895	-0.2772117702788216	0.24070182555208777	0.016383450425454416	0.21333382997979694	0.27164416597702523	0.0437622652564565	0.0018008139054612943	0.040805973972251386	0.046298237303108905	1.541970906378233	0.24910477921706414	1.2449161377388558	2.008636654265104	-0.006242237008373643	0.0017345477771935705	-0.008556933785869613	-0.0025581585618531574
Thu Jul  4 22:48:11 2019	3.9686508201394757	4.285269057745251	0.005874265512944707	7.30711974671298	8.377608789414102	-0.302388617519852	0.017595676317194626	-0.3283566362851951	-0.268750969077584	0.23990680542312767	0.014477196549084453	0.21364909321440181	0.26673212199213875	0.043807328843665186	0.0014524213597960187	0.04143626726826672	0.04626476028665362	1.5381991646654822	0.24582177125658417	1.2469873154988655	2.116599513952292	-0.00628377890234993	0.0015068722141276427	-0.008556933785869613	-0.0032803661656913225
Thu Jul  4 22:50:12 2019	3.674857700748413	3.9862638738917413	0.013700601282003873	7.118317166924304	8.020809333265683	-0.2945079914964982	0.017647458003640492	-0.32571611191028765	-0.2684873508391757	0.24750679549976548	0.01565479467659216	0.2182420925190411	0.27666440321972086	0.04329420710859477	0.0014537579463694	0.041272687178986106	0.04607876194553803	1.5409186738688543	0.23051368085986074	1.2540185150502183	1.952589970010079	-0.00600088139309378	0.0016228577343856173	-0.00842538653663637	-0.0032803661656913225
Thu Jul  4 22:52:14 2019	3.9309152556737903	4.275132779355661	0.016250592654448344	7.674737687660446	7.623404353521238	-0.28635356455644523	0.015511628392918548	-0.319012805366535	-0.2669902767270684	0.2545801661734384	0.014383840426966868	0.234384246990851	0.2796424840182669	0.04313307896981098	0.00130287194056569	0.041272687178986106	0.04545264758340283	1.547906087336245	0.24842036241970739	1.1234095648578044	1.952589970010079	-0.0059850176154743785	0.001606846495863113	-0.00842538653663637	-0.0035288304854646547
Thu Jul  4 22:54:13 2019	3.4057233611720963	3.673656456605874	0.00302613702290093	7.364788392642543	7.980971261403115	-0.282405018603845	0.015036494586753617	-0.3091788771597617	-0.26241887633916655	0.2620800300148732	0.010800344142926577	0.2446260270909545	0.2818487873138191	0.04328271158413775	0.0012831234883536448	0.040991774067602994	0.045113569161031285	1.5884880054249877	0.23919721842187044	1.2205822334410659	1.952589970010079	-0.006141497965843608	0.0014631658881089147	-0.008601444079666756	-0.0035288304854646547
Thu Jul  4 22:56:17 2019	3.1819589424894277	3.4831639545993633	0.017258415129599802	8.831298535048974	6.838294250744806	-0.2839390360902105	0.014670243422520211	-0.3070693747765642	-0.2638407769778685	0.2554463851754896	0.015109798071114327	0.2346129280688648	0.2818487873138191	0.0435177623732289	0.001293828697124869	0.04132420963471265	0.04609661639248033	1.505696169280186	0.24896837407262332	1.0866284275250258	1.9036082139453987	-0.006351116417107654	0.0014925968432280964	-0.008611790372120063	-0.004093044943726458
Thu Jul  4 22:58:10 2019	3.549448891899831	3.8774848805347597	0.007626263654693709	8.389765771025539	7.464311865068978	-0.290882824508648	0.013480879244448827	-0.31047533055017346	-0.265731945580048	0.2506173887668058	0.015874090793092467	0.22399647886181345	0.27150871582809216	0.04375452143758892	0.0012285041588251421	0.04188610822408205	0.04609661639248033	1.507171483153846	0.2527198261599549	1.0866284275250258	1.8818951900262588	-0.006110513186602801	0.0015036532271707286	-0.008601444079666756	-0.003922640504633463
Thu Jul  4 23:00:10 2019	3.7078762273205297	4.015859207947387	0.012601120289639752	7.754512433418041	8.080000955350446	-0.2978865484243985	0.013874475411729927	-0.3216545200996653	-0.2715618744647017	0.2412816060336637	0.014609554016600844	0.21619262240073922	0.26588074481949564	0.044231957509577396	0.001225240573262047	0.042291205277146963	0.046232562943506576	1.4962749506781379	0.2482552511230712	1.0352355377108742	1.8818951900262588	-0.005853821793663868	0.0011227445166181191	-0.008203049360537841	-0.004093044943726458
Thu Jul  4 23:02:11 2019	3.5521908196093364	3.7867449785782386	0.004050550753461277	6.179395997611967	9.442240001809573	-0.2984886601993735	0.013950071537501123	-0.3212372600333284	-0.2739071789771803	0.2376989943929847	0.01327284693245506	0.21606271895222365	0.2561034353665029	0.043877762343998976	0.0013894894399684669	0.041561974382624316	0.04593126794766418	1.5420593114090473	0.25901996424891993	1.1108743705705777	1.9168843348773488	-0.005984009454439984	0.000950215949479635	-0.007419622961152797	-0.004577537071348612
Thu Jul  4 23:04:06 2019	3.794151979633016	4.124633132232474	0.005181420996697496	8.057411166088183	7.794844801944765	-0.2964756396148175	0.014803537367016612	-0.3205502236875572	-0.2724127787290281	0.23630412730750547	0.01243793857443306	0.21606271895222365	0.2589079509346733	0.04371171421286528	0.001476364642510349	0.041331502196383235	0.04629709354992069	1.5368276365248643	0.2383062683507219	1.1966097310032784	1.9168843348773488	-0.005864507294189164	0.0010277720538471138	-0.007234043911069834	-0.004018870912345924
Thu Jul  4 23:06:07 2019	4.303453136733417	4.569691159504203	0.006697610004328969	5.636034032562068	9.360052822050228	-0.2958999974183725	0.01583418138661265	-0.32275289417968284	-0.2724127787290281	0.24101284291236252	0.010821475708008338	0.22212631046566178	0.2589079509346733	0.04298596141212117	0.0014974943603539579	0.041190634056151205	0.04518070109718193	1.5344281954619399	0.23358233155540686	1.2003003217737929	1.9124865071586248	-0.0061712192735146046	0.0013438650237812373	-0.008395867648846355	-0.004018870912345924
Thu Jul  4 23:08:11 2019	3.2636210551571323	3.6386936276821435	0.01662301075447072	9.833383606172962	5.037061049713837	-0.29998446124902944	0.016426090430906714	-0.32790103370329343	-0.27625050270653345	0.2406562286272984	0.010112205972760127	0.2251573846167077	0.2589079509346733	0.04307770501876942	0.0016297037025460542	0.041030679967817243	0.046325032120628225	1.4813956703268656	0.2687966719450766	1.056181662904274	1.9124865071586248	-0.005560391099160226	0.001954551247125108	-0.008800092621940345	-0.002425935622316121
Thu Jul  4 23:10:06 2019	3.3695338978346467	3.715769981991627	0.01458746387896104	9.67776840713074	6.441384476141461	-0.3065630578094616	0.018054842866066054	-0.33795965143354884	-0.2775240576557004	0.2356492839609361	0.00943208630753806	0.22102230330320097	0.2514042473687369	0.04344020951695081	0.0018732970514097607	0.041030679967817243	0.04677785727618952	1.4692022513829162	0.27956604636011745	0.9639187330051459	1.8700635743828196	-0.004818124281234143	0.0022029553600541535	-0.008800092621940345	-0.0019736420341877497
Thu Jul  4 23:12:05 2019	3.7134574984695092	4.070569313616663	0.009184948286579992	8.794532983971001	7.113938195424005	-0.3179787160721877	0.018410693094006402	-0.35245952685333176	-0.2922387908762811	0.23339901551330022	0.007912720407640126	0.22042446451232345	0.24892273798991518	0.04404267766924456	0.0020906227096176336	0.04125147552854392	0.047919197229302685	1.5107015897375724	0.31138404307792245	0.9827684507414287	1.9847958585217897	-0.0042904168288050715	0.0021669806317488305	-0.0075240930783868915	-0.00019348632425885293
Thu Jul  4 23:14:06 2019	3.6445446676161213	3.881707491579463	0.01079385954520782	6.155108589830171	9.499622736782198	-0.31664341671390556	0.01898033860058706	-0.35245952685333176	-0.285991943799461	0.2337793741908524	0.008251671122889786	0.21686895524105504	0.24980819192873321	0.04380671618541185	0.0021469386090553185	0.041253456517833804	0.047919197229302685	1.499086510515067	0.29630519800670596	0.9827684507414287	1.8916156087086131	-0.00474317330131076	0.0019354496674436835	-0.007295234845113038	-0.001488252583439932
Thu Jul  4 23:16:07 2019	3.8329135495509026	4.118220805227581	0.009812540854304292	7.009986317881059	8.65456301203813	-0.30389806815674764	0.019803997138388627	-0.3333177309472715	-0.27325096882601035	0.236497995202858	0.009301319693678393	0.22090277859396887	0.25530830610071326	0.043668434165008894	0.0017102629367426888	0.04096807095317341	0.04701795308418011	1.500801829368058	0.27254076938361993	1.0673468674144388	1.8503769420423675	-0.005071314979853112	0.0019246339482581936	-0.007934263762715428	-0.001488252583439932
Thu Jul  4 23:18:07 2019	3.51946673779386	3.856583580471539	0.004525119456635887	8.732942791337631	7.164794905650716	-0.2968281197957257	0.01591026446146579	-0.3239124214903731	-0.27325096882601035	0.23811102422776986	0.00816968720650233	0.2280063060589283	0.25460336665437994	0.04397414893450749	0.0016849882550502395	0.041253456517833804	0.04681966716181123	1.4738411470518176	0.21414804547599847	1.0673468674144388	1.7835200649274534	-0.004710242277288333	0.0021681305333799885	-0.007934263762715428	-0.0009479436920214967
Thu Jul  4 23:20:12 2019	3.7842776341856825	4.004259679150086	0.012909204354864914	4.715225214051737	10.085139232065622	-0.2944561786673566	0.015460732418485114	-0.32431108436466677	-0.27325096882601035	0.23577021639968374	0.008246923174181821	0.22405590472556958	0.2533821541440047	0.04356406077765429	0.00231310587710432	0.040116050712795705	0.04619445289927937	1.4812124281422103	0.20588919461399854	1.1505162927345511	1.8221767789933412	-0.005190816192322302	0.002305934308338196	-0.008641117847372315	-0.0009685745382040523
Thu Jul  4 23:22:09 2019	3.4405058497883574	3.6925489940715104	0.007168537323897578	6.983140977455136	8.862231387746412	-0.2891663158316453	0.014355412761073542	-0.3146267484127245	-0.2711233803097075	0.23546997206521073	0.010504361866936316	0.2204041966827388	0.2493049835428549	0.0432539674375861	0.002232930566548389	0.04045158127937855	0.04619445289927937	1.472018527134017	0.21867282863530868	1.1505162927345511	1.8416115995099895	-0.005447161753550203	0.0020888509206470245	-0.008641117847372315	-0.001955809859332796
Thu Jul  4 23:24:09 2019	2.9192838789833457	3.20604594631032	0.009279789097245122	8.52387621880513	6.405094869661553	-0.28400470250959475	0.013454959133192121	-0.30442580770927696	-0.26451112717991204	0.23764771705857043	0.010535550634345787	0.22166510073818782	0.2527849432487583	0.04346357230441564	0.0024568252348107483	0.04059188007495043	0.049382481286531194	1.4456096185493676	0.21093107237762848	1.1505162927345511	1.8416115995099895	-0.004609524943945276	0.0027204059913706747	-0.008641117847372315	0.0008924732936159184
Thu Jul  4 23:26:06 2019	3.9355341813168323	4.224797819020179	0.01069191068601479	7.086821901540823	8.72873200770728	-0.280446155615486	0.01046828343366744	-0.29627896291295774	-0.26451112717991204	0.23593858525215677	0.01081430533317289	0.22064756965462154	0.2527849432487583	0.04323815881651807	0.002404357454417278	0.03939713786786046	0.049382481286531194	1.461720081620848	0.2011637883612044	1.1640942673738797	1.827289615638994	-0.0044319972477044785	0.002733877861289679	-0.00823985715563192	0.0008924732936159184
Thu Jul  4 23:28:04 2019	3.5870254941715998	3.784752266710422	0.01274236428132241	5.370124096683818	10.456397695550136	-0.2816721096369959	0.011571803570769808	-0.30005367125182514	-0.26451112717991204	0.23113039196911997	0.010935097038666413	0.2135179226552628	0.24797912702293287	0.04293436737162264	0.003136853515174321	0.0391279618078247	0.049382481286531194	1.46788783900783	0.1751550463029525	1.2441820394931964	1.7865378380333032	-0.005963329088506908	0.0035982061842610275	-0.011577408655845795	0.0003295823735915242
Thu Jul  4 23:30:08 2019	4.302701642699595	4.44422021919471	0.02352091095771945	3.3710387954804975	10.727989343698395	-0.2839963012260171	0.011182228445169596	-0.30005367125182514	-0.26456056760894836	0.22999022329780827	0.012597332643788036	0.20403920950700177	0.2509540317627031	0.04129845503441339	0.003518518878729493	0.03538871406009533	0.046662083893733296	1.4728331583603982	0.19483996312976215	1.1729365845226987	1.7895272718023758	-0.007758600845348577	0.003956959073863716	-0.014110210670750417	-0.002130929966217232
Thu Jul  4 23:32:07 2019	3.464589291606474	3.744583589928886	0.018134042985067003	7.803057334050258	8.038702966378311	-0.2836325189343513	0.011367435003625973	-0.30169476222913055	-0.26456056760894836	0.2296342522657928	0.01124721419789735	0.20850421903363497	0.24447313995534772	0.04209747077439235	0.004120637464228907	0.03538871406009533	0.0505092842506283	1.50061451227099	0.225311260693027	1.1751982073005134	1.809406646783471	-0.006716395038486615	0.004699142510426686	-0.014110210670750417	0.0026713428267535026
Thu Jul  4 23:33:53 2019	3.4019702240457694	3.690057769619189	0.02456968368943988	8.210476805124896	8.0577457365875	-0.2847157335836859	0.016945791142726978	-0.3075383116170471	-0.26355664410541146	0.22562366575976153	0.012163854288978324	0.19928142369910334	0.2434864010606517	0.04327851107339123	0.004003841006990848	0.036508009468972376	0.05051283647698144	1.5462785867399693	0.21753816605173967	1.1944055987346927	1.9413676578024186	-0.00439124288697716	0.004711420778209049	-0.011351261509746816	0.0026713428267535026
Thu Jul  4 23:35:47 2019	3.73369512632907	4.007023399463265	0.02476403013510986	6.832712121734122	8.640387945137842	-0.28996358566593494	0.019787360462690664	-0.3245240309227844	-0.2557482746249522	0.22384571495096686	0.012105328507893798	0.19928142369910334	0.24340870379234253	0.04343736216956169	0.0036054353312549746	0.03744671665722395	0.05051283647698144	1.5441589213682485	0.2617591519620918	1.3019079106746465	1.9278826530995414	-0.004275964643409788	0.004355706089537453	-0.010827446492825613	0.0026713428267535026
Thu Jul  4 23:37:49 2019	4.10748074978124	4.438304113036986	0.009530485777115384	7.67740293691176	8.218807179806868	-0.29110581959662635	0.018838179409428134	-0.3185352943933166	-0.2532102468265174	0.226196508940885	0.011557697915964516	0.20823136262091502	0.24333194691389837	0.042821590792642986	0.003533687372079504	0.03694174120129358	0.04997432654363646	1.5241199014080442	0.3417779069992983	0.9442006685489022	2.1138870811095174	-0.005754591739007714	0.004384314210257936	-0.011613351506476428	0.0007895114251817957
Thu Jul  4 23:39:42 2019	4.092946926906017	4.389881886339566	0.011398968806055931	6.897493851319823	8.61381017145889	-0.29065322741537886	0.016172582969153106	-0.3106602185824806	-0.2621110766397615	0.22705998564126176	0.011064636636208419	0.20988400070744773	0.2454225293626924	0.04227193187257802	0.0034666633204437337	0.03670833339908151	0.0489119348550736	1.4491014463514846	0.3697256939196997	0.9442006685489022	2.09192140715117	-0.006799909211024658	0.003720410630058863	-0.012221611133939925	-0.00025042595592158004
Thu Jul  4 23:41:41 2019	4.126678485010733	4.470338186726602	0.016643781444321135	7.801453531724832	7.923393337958805	-0.2922525843619176	0.015556757660517	-0.3203855261931853	-0.2656750338443317	0.2224335132962118	0.012267268738313183	0.20139062005106545	0.2454225293626924	0.04210226998308951	0.002559298210262197	0.037760887498922105	0.04553704826431393	1.3969741613423006	0.3573082784964304	0.9442006685489022	2.09192140715117	-0.006357710471468307	0.0032048473316861705	-0.011287913144385561	-0.002103697128538753
Thu Jul  4 23:43:40 2019	3.6427483626385673	3.941375747542246	0.006577972328512337	7.21378327108924	8.093381543567688	-0.2917125888280899	0.016740870671847204	-0.3199412839918814	-0.2604376683310001	0.21955858415691382	0.01042539528114944	0.20139062005106545	0.23851965212200732	0.04236000837236708	0.002307118685995074	0.03866934491038984	0.046924802576891626	1.297539664359861	0.35791457911277846	0.8709307239116619	1.929004347021154	-0.005966089174996585	0.003065682440905559	-0.011287913144385561	-0.0010686955670776493
Thu Jul  4 23:45:39 2019	3.3925055345410415	3.741269457406835	0.009369344548618446	9.486993581264725	6.559085429440138	-0.2922964134858691	0.01726535208364308	-0.3199412839918814	-0.2604376683310001	0.21942690061266168	0.009991690101654106	0.20180506271578338	0.23631382855522687	0.04269260730768059	0.0022735181842596284	0.03887558732169678	0.047561675539096175	1.2885294027059297	0.3545474833265613	0.7917139868061842	1.929004347021154	-0.004447775772773311	0.00358382737358892	-0.009868247752929236	0.004159476163515626
Thu Jul  4 23:47:40 2019	3.88443660327582	4.307541425984877	0.01064588275950617	9.694302688239684	6.5148862868127875	-0.2947441384067443	0.01616617388775724	-0.31991190523963475	-0.27074712994403194	0.21857169353760592	0.010049135141995237	0.2039932183609136	0.23302558142706617	0.04332826918666402	0.0023036726378521904	0.03942897890852246	0.047731334082207505	1.3336517024472838	0.28028358497988237	0.7917139868061842	1.7733259264836811	-0.0030200908584928584	0.0033980349876225925	-0.007660597262619525	0.004159476163515626
Thu Jul  4 23:49:38 2019	3.545537873009687	3.8930724745933274	0.007453521760942701	9.012305718138208	6.945224302297742	-0.29713031468401485	0.014779327828732692	-0.3201176334395309	-0.27360202517503396	0.2163360822245966	0.008711610268487128	0.2043647929395078	0.23302558142706617	0.044231290974087505	0.0019444678002630362	0.0411729564177316	0.04725825147178412	1.3506233599205488	0.22105933474867875	0.9574511138940278	1.674282438090143	-0.00248024795215301	0.002539920426564008	-0.006210399395450298	0.002234732586475927
Thu Jul  4 23:51:39 2019	3.750884348891471	4.022627420060991	0.00889812171017691	6.684231241826649	8.834074660203148	-0.29266999077792255	0.014962007203491405	-0.30859557369098845	-0.26998794464971515	0.21550514709952326	0.008866898679054422	0.20355130755654244	0.23302558142706617	0.0446243908738634	0.0016085718350067094	0.04141501758988411	0.04725825147178412	1.336451686990104	0.1705980195623991	1.0681656959280663	1.6230943397774695	-0.0032439318815435424	0.0024857140055044367	-0.00681870945522207	0.0019915004682999333
Thu Jul  4 23:53:36 2019	4.112247981589581	4.399583774840755	0.004501379860944406	6.579113005457736	8.921475051258124	-0.29050464836524065	0.013969344008041519	-0.30859557369098845	-0.26998794464971515	0.21523126413465357	0.008671763492450829	0.20355130755654244	0.23051970119990872	0.04418634320946011	0.001685697402810673	0.04137395996745227	0.04725825147178412	1.3053231300132755	0.1524886847369059	1.0681656959280663	1.583767968609491	-0.004433332873750839	0.0020584322941314477	-0.008048827523186457	-0.0008964789515621815
Thu Jul  4 23:55:40 2019	3.758502662754384	3.9813792451416607	0.010742787087166137	5.482814479100275	9.979075998903006	-0.28785914578562205	0.016036335335134395	-0.30693329743541564	-0.2508940274393539	0.21779383083611348	0.009517183800345599	0.20443753206730195	0.23288295378123072	0.043246088480060105	0.0015766512054260135	0.040321039900333804	0.045655445723117444	1.2604844171689853	0.1789869895083798	1.0144015875689962	1.5822516814402723	-0.005349255507503642	0.001877604132787492	-0.008124706348824007	-0.002466381657876593
Thu Jul  4 23:57:37 2019	3.3161707268133234	3.745600825849629	0.01622577764078045	11.912299429149778	4.378967486748085	-0.28861614719452927	0.015384465655378663	-0.30693329743541564	-0.26656875530631935	0.2178322341309004	0.009297877459787765	0.20501477305295127	0.2331136237999913	0.043800975548630605	0.002261268482529443	0.04100894466982007	0.04938960226277532	1.2070501294318463	0.19283209411660435	0.9318280780097172	1.551159915907259	-0.004577808490815521	0.0028946361304559754	-0.007871709795291513	0.002387293409788596
Thu Jul  4 23:59:40 2019	4.260738808588244	4.591881061610802	0.028135851652591002	7.447819319733415	8.407846070155156	-0.2851901078776788	0.016093913810382825	-0.30540267994116865	-0.2537739961337934	0.22313434216353464	0.010529288776940796	0.20963038927014466	0.23826167461098682	0.043996159778272356	0.00231663180692118	0.04139245628914555	0.04938960226277532	1.2260158402883592	0.2564197241716741	0.9318280780097172	1.8403212204834631	-0.005876460126362071	0.004579575089649543	-0.012395041732728972	0.002387293409788596
Fri Jul  5 00:01:36 2019	3.4198502735150087	3.7502363420504605	0.008875384463145222	9.018176827785723	6.990324723719908	-0.28332105653155826	0.017943171218577234	-0.3087000281158157	-0.25057689292931573	0.22308676004002168	0.010793683109609547	0.2110011800686052	0.24453598013150243	0.044755610520596664	0.002953294543874068	0.04133591514839501	0.05135803459482021	1.2881671302463722	0.2679803920036385	0.8597214444376384	1.8403212204834631	-0.004681528108067193	0.0054388560980328255	-0.012395041732728972	0.0032950811131764353
Fri Jul  5 00:03:37 2019	3.644695223190486	3.8852305572427124	0.018224850403990456	5.773486212304765	9.389983083740072	-0.283516248218981	0.01723490758494484	-0.3110340989839867	-0.25506969588906636	0.22627292918014946	0.011190852682008407	0.2110011800686052	0.2471929016940762	0.04477266854072801	0.0031719805365384582	0.03950055563874703	0.05191478850329442	1.3765153850274754	0.25931377008225737	1.0072950944350574	1.8403212204834631	-0.006215944423440871	0.005707680864489764	-0.016708321436401514	0.002849114151616889
Fri Jul  5 00:05:29 2019	3.946742899519089	4.3024245773860805	0.016137967809784996	8.660930094926664	7.532191165411822	-0.29038877271489993	0.018210594515508535	-0.325491827612329	-0.2630734468631618	0.22427120783989513	0.013060371799250564	0.2072546163088207	0.24453598013150243	0.04453333405563431	0.0030472635379161744	0.039501983117329914	0.049355640342522496	1.4202593651865913	0.2380028863618492	1.0255892434983396	1.8582710321997338	-0.005632514874080974	0.005053382991694363	-0.012943705194999629	0.002849114151616889
Fri Jul  5 00:07:31 2019	4.370194548379777	4.694305622035608	0.024278099711773894	7.089434987312856	8.49409537046925	-0.29123232169821733	0.017701692141065727	-0.32209967430929404	-0.2630734468631618	0.2224058130638341	0.012562698140359504	0.20450037633781762	0.2404006742038959	0.043890403541845445	0.0028163190585150676	0.03953469481348586	0.048460669432068094	1.4319793311205684	0.22404000936637475	1.043786603380967	1.8582710321997338	-0.00773061570814217	0.004525752646937195	-0.01338771894960636	-3.108244208077475e-05
Fri Jul  5 00:09:27 2019	4.157129963807084	4.250313404380309	0.03654873993146942	2.143730319234312	11.229671642225636	-0.2876002544353413	0.02057798239235953	-0.32209967430929404	-0.2509562626917373	0.22426169653848618	0.01448203737402117	0.2051829163486077	0.24674598657078217	0.04264406141049471	0.002633006337547075	0.03930698654760311	0.047365498851042416	1.3647393322024566	0.25413965919820075	0.9500844885778794	1.8229104679543868	-0.008977232201607432	0.004050740746089818	-0.015389341697811778	-0.0013257263747171524
Fri Jul  5 00:11:27 2019	3.5974290444909904	3.875466895775483	0.015098549890353467	7.356495235391675	8.238796141932387	-0.27660353994545855	0.020548788007120202	-0.3070240076964152	-0.23072788625826607	0.2295494231118319	0.016635452534641472	0.2080397228260089	0.27249254440451237	0.043174042435358266	0.0030966054571657437	0.03819401574844817	0.04914979063326682	1.3745532495352417	0.24993277664879554	0.9500844885778794	1.8116885929719624	-0.009392297936258998	0.0035727735762718154	-0.015389341697811778	-0.003799502607577528
Fri Jul  5 00:13:27 2019	3.777326005304393	4.302338354906803	0.0334727489204747	12.574380560146558	4.436812865270294	-0.27300311876204136	0.020563246274114565	-0.3070240076964152	-0.23072788625826607	0.23066776207247008	0.01639779850266812	0.20758637511887207	0.26765067167754697	0.04534449986102775	0.004651323982237134	0.0392640524440145	0.05700516270154135	1.3726831803436792	0.2842453203822203	0.9500844885778794	1.8229104679543868	-0.007594858811829643	0.0032948900075460484	-0.013102585540584046	-0.002559817439968232
Fri Jul  5 00:15:22 2019	4.091282829096406	4.428364678689954	0.033206658744287736	6.3347997951668855	7.811603699694723	-0.2768959675134497	0.020257853073734913	-0.3099461406464372	-0.2451831349736086	0.2291508969862192	0.016042452968189517	0.206785110336624	0.26117821421714327	0.04669417278934919	0.004822177388997002	0.040085555391860074	0.05700516270154135	1.389294312643855	0.2899358836675277	1.0130597404795558	1.8581840751108754	-0.007557197395960067	0.0035454698232535546	-0.012697384939551266	-0.002559817439968232
Fri Jul  5 00:17:23 2019	3.6410966844800385	3.909811777378467	0.015155736536094895	7.160156853782193	8.737222242380314	-0.2797440143014665	0.019952435954298183	-0.31443198505032605	-0.24474388384177181	0.22909840532143885	0.014379107137081031	0.206785110336624	0.25109176646690023	0.046500024712175396	0.00464875941812109	0.04080583078656266	0.055423640237441646	1.4168635242730894	0.3330211636888531	0.9695919389666364	1.93992431631897	-0.0076424745422480345	0.003698725619648825	-0.012697384939551266	-0.0024552812141215245
Fri Jul  5 00:19:21 2019	3.7583896545728974	4.100066335871151	0.010514872368541792	8.522903346966858	7.41839438118857	-0.27316790877928876	0.020176378806476974	-0.2981165676701022	-0.24088614944780512	0.23207260791217027	0.01503088118873344	0.2108595957794876	0.25109176646690023	0.04617686824529495	0.004484909324331773	0.04080583078656266	0.05510527445397917	1.4423184389153372	0.3360010957535999	0.9695919389666364	2.30134517069952	-0.007511772662058695	0.003468912533056126	-0.012697384939551266	-0.0013926905234762886
Fri Jul  5 00:21:23 2019	3.807740012042058	4.075108100953657	0.015458880921703111	6.471649616402522	8.720850128568559	-0.274422292950228	0.022254030053130824	-0.3074736966748097	-0.23871095719956617	0.23075207421126484	0.01468659026904359	0.21064825778395468	0.25630581347828557	0.04552655111561917	0.004711227886281252	0.0368356161267027	0.05197418749288675	1.4786517989826728	0.35972610361693774	0.9695919389666364	2.30134517069952	-0.007249105908665738	0.004030628479267151	-0.013424699989595548	-0.000873487114876375
