Timestamp	M_Result	SD_Result	Low_Result	Hig_Result	M_coeff_a	SD_coeff_a	Low_coeff_a	Hig_coeff_a	M_coeff_b	SD_coeff_b	Low_coeff_b	Hig_coeff_b	M_coeff_c	SD_coeff_c	Low_coeff_c	Hig_coeff_c	M_coeff_d	SD_coeff_d	Low_coeff_d	Hig_coeff_d	M_coeff_e	SD_coeff_e	Low_coeff_e	Hig_coeff_e	
Fri Jul  5 17:09:51 2019	4.330261468870474	0.001642246999637988	4.32702077748174	4.331830896763134	-0.3840049548271073	0.009327219373963911	-0.3991139369070549	-0.3722129805832576	0.31994135303473065	0.006584976431804477	0.3106331093853613	0.3338974925052328	0.05186803621721112	0.0007438207397966916	0.05063838486157517	0.053077940932656185	1.514177219001024	0.1293069345994431	1.2294344115036147	1.7044372495332498	-0.011675895972566916	0.0008976101502094995	-0.013046831790078404	-0.010215847891016525	
Fri Jul  5 17:11:13 2019	4.330619465141456	0.0009411207762576486	4.328916312149198	4.331830896763134	-0.3848188474241202	0.008810655454369402	-0.3991139369070549	-0.37369578015866967	0.32033688066730104	0.006190879534321297	0.31313328201866	0.3338974925052328	0.05190565047738256	0.0007039772719726366	0.05084340270608966	0.05304100827450143	1.5211911321253817	0.11988070776299502	1.3789077761859003	1.7044372495332498	-0.011713686260695995	0.0008455307544551735	-0.013046831790078404	-0.010312378360225662	
Fri Jul  5 17:13:03 2019	4.330797134900167	0.0007883320827112494	4.329967662659725	4.332122862963285	-0.38483871940663505	0.00864395296345809	-0.39861736319055474	-0.37369578015866967	0.3195970692876419	0.005320189994740221	0.31313328201866	0.32779587225803863	0.0520552521800964	0.0006976023506149935	0.05087383032533251	0.05307609911379169	1.5251578119357623	0.1154561577816223	1.3689953408696185	1.7044372495332498	-0.01186856049414457	0.0008619731655959782	-0.013075218509018353	-0.010312378360225662	
Fri Jul  5 17:14:23 2019	4.330730427221175	0.0012036155584277423	4.329013259089072	4.332122862963285	-0.38518688485643193	0.00795767005393805	-0.3969938004532023	-0.3740303189204111	0.32039614002934136	0.005256467580645747	0.31328748240392523	0.3278119818554033	0.052085221684084936	0.0006753029432945101	0.050995002831084386	0.05307609911379169	1.5192960275709897	0.11886460369681934	1.3075021426083664	1.7038827687199147	-0.011938025994522072	0.0008011128576008739	-0.01305503187665669	-0.010312378360225662	
Fri Jul  5 17:16:15 2019	4.3312761154478405	0.0005957630270872317	4.330442940198645	4.332122862963285	-0.3868960357302617	0.007981655957714842	-0.3969938004532023	-0.3740303189204111	0.32182331862338664	0.004543487248823855	0.3134942597261111	0.3278119818554033	0.0522529822235381	0.000565947768805995	0.05119330256213232	0.05307609911379169	1.5263007805097675	0.10364248579583529	1.3689953408696185	1.693080006807444	-0.012149794201710447	0.0006357257645731809	-0.01305503187665669	-0.011134206984161359	
Fri Jul  5 17:18:11 2019	4.3312848882692645	0.0008665588942633636	4.329489118668889	4.332122862963285	-0.3870682234646856	0.0076654124172873695	-0.3969938004532023	-0.3740303189204111	0.3222124039642904	0.004154705030359907	0.3134942597261111	0.3278119818554033	0.05238390973309465	0.0005448280863098194	0.051257429389102126	0.05307609911379169	1.5200935745108686	0.0953033920212964	1.3689953408696185	1.657999601892154	-0.012206437340616938	0.0005872064096649572	-0.01305503187665669	-0.011134206984161359	
Fri Jul  5 17:19:45 2019	4.331524623333211	0.0005004489480087338	4.330728187625095	4.3323121032015806	-0.38767687617871277	0.00696853384495663	-0.3964590948013085	-0.3740303189204111	0.32328373607006616	0.003766922972965407	0.3173945564067247	0.3285767028931152	0.05251239227379147	0.0005544578583694278	0.05152438725495575	0.05336977152112747	1.5210525324476154	0.09322142189405574	1.3689953408696185	1.657999601892154	-0.012394334073548077	0.0005197329674937598	-0.013216348829654922	-0.011405776666205562	
Fri Jul  5 17:21:18 2019	4.331740159761349	0.00039169812854649767	4.330981368487637	4.3323121032015806	-0.38625042090221373	0.0067348314129726545	-0.39572244963755143	-0.37275064859830803	0.32369768262701765	0.0035034954572822634	0.3185101772959546	0.33113440758821816	0.05264180423336602	0.0005705546887612078	0.05196405582283916	0.053558585432946525	1.5299336535882477	0.08369447435882137	1.421281973035467	1.657999601892154	-0.012460861238738678	0.0005200221449772924	-0.013291668813180006	-0.011405776666205562	
Fri Jul  5 17:23:06 2019	4.331888969936624	0.00041724139936018517	4.331042044661585	4.3323121032015806	-0.3853950054665553	0.006193366878544353	-0.394755337880646	-0.37275064859830803	0.32396765437174574	0.0036227609345142833	0.3189946581613599	0.33113440758821816	0.052830553261521626	0.0004589166608844737	0.05212250266635501	0.053558585432946525	1.539956241501924	0.06815524392481068	1.421281973035467	1.657999601892154	-0.012618810159464306	0.0004393557699166263	-0.013455729482687591	-0.011800822817905197	
Fri Jul  5 17:24:39 2019	4.331822686770095	0.0006477148084205544	4.330527010558119	4.332476994467605	-0.3841806883361958	0.005551652166307852	-0.39225192460417774	-0.37275064859830803	0.3240815317047917	0.003980686779654191	0.3189946581613599	0.33113440758821816	0.05294739813568211	0.000415356101082293	0.052161438037202114	0.053558585432946525	1.5353073610718817	0.06343776397183289	1.421281973035467	1.6230883029029162	-0.01271772452693097	0.0004510153854131416	-0.013455729482687591	-0.01202422745893931	
Fri Jul  5 17:26:16 2019	4.33189473911462	0.0004783972108391529	4.331099901245219	4.3325388134850975	-0.38388542443043777	0.005509567861507182	-0.39224029857236964	-0.375228155665264	0.32437552185283697	0.0038786005394296783	0.3189946581613599	0.33113440758821816	0.05303954404822527	0.00037062005258179856	0.05246227090621451	0.053558585432946525	1.5419250587449356	0.06097514848168376	1.4237450813504628	1.6230883029029162	-0.012844334412772945	0.000429267635538739	-0.013455729482687591	-0.01202422745893931	
Fri Jul  5 17:28:10 2019	4.332052318931857	0.0005891586576777838	4.331131085741224	4.332730092208637	-0.3838776755006436	0.005059737749469197	-0.3887796579713524	-0.375228155665264	0.3244818177319105	0.00351562565532759	0.3192198556609996	0.33113440758821816	0.05311080313831658	0.00033861047833551897	0.05247652636186317	0.05364184198753935	1.546490941913221	0.054381677411276	1.4387609365605616	1.6032429209327965	-0.012971957407256846	0.00042643342859601923	-0.013493310207540835	-0.012244148812381343	
Fri Jul  5 17:30:19 2019	4.332205282636012	0.00031614120219539864	4.33168981670337	4.332730092208637	-0.38421286783406083	0.004420909526683816	-0.38863924640764286	-0.375228155665264	0.3247210932244319	0.003606441679536225	0.3188340377254948	0.33113440758821816	0.0531713461705912	0.0002813375643139992	0.05271874092094772	0.05364184198753935	1.5503070534410188	0.05300316729762129	1.444646184067441	1.6593817595807745	-0.013100428723629088	0.0004163771296336111	-0.013658978734459072	-0.01229410146788307	
Fri Jul  5 17:31:33 2019	4.332330314657083	0.000317768602301772	4.331783399250069	4.332870629382259	-0.38458944768560815	0.004277157360996391	-0.38863924640764286	-0.375228155665264	0.32480128238697914	0.0035316349695149983	0.3188340377254948	0.33076557305271426	0.05322708758165268	0.00024154834283466014	0.05286949354311655	0.05364184198753935	1.5474795344108996	0.055094413190198956	1.444646184067441	1.6612197182315458	-0.013260357963945443	0.00045873277825828025	-0.013958375806700032	-0.01229410146788307	
Fri Jul  5 17:33:09 2019	4.332336366599558	0.00034095056036296764	4.331816911008092	4.332870629382259	-0.38478673402656705	0.0032864256166712288	-0.38863924640764286	-0.3790061411467941	0.3246960788754718	0.0030658573364220356	0.3188340377254948	0.32895154707555097	0.05333407065323096	0.0003113949775291801	0.05301990410908365	0.05377016563029848	1.554262653352126	0.05142660480366098	1.4626793947722312	1.6612197182315458	-0.013399793951558488	0.0004256160843359814	-0.014015797531922601	-0.012666451062055897	
Fri Jul  5 17:35:16 2019	4.332481499771917	0.0002867629838423244	4.33215168140991	4.3330426101987065	-0.3854201363099743	0.0023687345194064223	-0.38841377779328873	-0.3798021429786774	0.3251015932291799	0.002788527594162301	0.3212255370327672	0.32895154707555097	0.05340128341622187	0.00030200407156707337	0.053153682499930105	0.0538802841019382	1.5537349423507805	0.04865858547260126	1.4626793947722312	1.6612197182315458	-0.013558229283692477	0.0003794371912910502	-0.014106130552699474	-0.012890911287871816	
Fri Jul  5 17:37:14 2019	4.3325666732336945	0.00023285293931900894	4.332280410516914	4.3330426101987065	-0.3852145372859125	0.002400502354214855	-0.38841377779328873	-0.3804837376834848	0.3254776069242541	0.002623521672948024	0.3219386430332647	0.32934101087221995	0.0534977434967099	0.00035135065036853594	0.053155547140034745	0.05428638776378989	1.5539934560500934	0.04681672351148612	1.4787669269615755	1.6612197182315458	-0.013683257964206252	0.00042087703990860876	-0.0142214829995764	-0.01296704837366377	
Fri Jul  5 17:38:55 2019	4.332750764570493	0.00026702463819526414	4.3323556266539756	4.333309630532953	-0.38533145700129606	0.002335176803738908	-0.3882493937140953	-0.3804837376834848	0.3254326752158148	0.0021755476192841	0.3219386430332647	0.32934101087221995	0.05362994587762722	0.00040346857710079557	0.05315858494214333	0.05465145178586642	1.5482143665169796	0.045223448977393374	1.4759078916979733	1.6211336318430893	-0.0138263100114797	0.0004201746404594226	-0.014504688859355092	-0.013154120786471674	
Fri Jul  5 17:40:23 2019	4.332878513678283	0.00019726920464669618	4.332481846896352	4.333309630532953	-0.3852006958708488	0.002297879750720222	-0.3880437537326599	-0.38071925916661925	0.3254081852716227	0.0020116892592005374	0.3219386430332647	0.32888255009517287	0.05379033479330501	0.0004206483760768419	0.05320740281591658	0.05465145178586642	1.5484180089818924	0.04434001553264755	1.4759078916979733	1.6211336318430893	-0.0138969201642453	0.0004021335611552425	-0.014504688859355092	-0.013226809092866923	
Fri Jul  5 17:42:17 2019	4.33282809848002	0.00018519289720863292	4.332587698021022	4.333309630532953	-0.385293841498619	0.002449661843218654	-0.3882493937140953	-0.38071925916661925	0.3255611094745429	0.0020633467827362354	0.3219816864843258	0.32888255009517287	0.053866056754157066	0.00037846442752902923	0.05320740281591658	0.05465145178586642	1.5408756766089637	0.04412388460149716	1.4559402877339132	1.6125095439886086	-0.013988058236645475	0.0003689394665964839	-0.014504688859355092	-0.013268843611802418	
Fri Jul  5 17:43:35 2019	4.333024385738812	0.0002253578036782341	4.332693790779845	4.333488746527944	-0.3853256511758073	0.002356817413122512	-0.3887911495190821	-0.38071925916661925	0.32577540615406686	0.002260559056826501	0.3219816864843258	0.3295803023033811	0.05403798996560868	0.000372114684713616	0.053510330396448945	0.05465145178586642	1.5417207207526011	0.04588979947771407	1.4559402877339132	1.6125095439886086	-0.014137538537335148	0.0004050228308514327	-0.014681247797864816	-0.013411392792989849	
Fri Jul  5 17:45:23 2019	4.332996632144044	0.0002531849603758657	4.332731022023343	4.333488746527944	-0.3856305144969871	0.0021896821894142517	-0.3888651200859581	-0.3813544577963173	0.32585584087347036	0.002330940327519699	0.3223118454335105	0.3298978589861798	0.054150848738750465	0.0003367591596780845	0.05367569464920447	0.05465145178586642	1.5470054175085473	0.050400029588891386	1.4559402877339132	1.6475090628478553	-0.01424860660431938	0.00041454049460652086	-0.015091610454930862	-0.013706690008783785	
Fri Jul  5 17:47:35 2019	4.332956792908158	0.0002656985251783513	4.332498181752827	4.333488746527944	-0.3858734514608882	0.002028597712057879	-0.3888651200859581	-0.38244160728588966	0.32552009337768867	0.0023987452744699414	0.3223118454335105	0.3298978589861798	0.054190815695076125	0.0003037960925495976	0.05373019429636267	0.05465145178586642	1.5480500537664235	0.0493588532618868	1.4559402877339132	1.6475090628478553	-0.014321991549510199	0.0004400104446757981	-0.015433937015185336	-0.013706690008783785	
Fri Jul  5 17:49:38 2019	4.333109665677646	0.0002881152261723675	4.332577057142734	4.333670980583651	-0.3861409970017832	0.001847612958308732	-0.3888651200859581	-0.3829608854605708	0.32557999858991427	0.002425002053073369	0.32297590457120706	0.3298978589861798	0.05424842084684446	0.0003172989553407954	0.05373019429636267	0.05484546558424995	1.5479364570063328	0.04619463032906696	1.4591598205909404	1.6309169736013625	-0.014489973507192505	0.0005032223388469531	-0.015433937015185336	-0.013790073509847178	
Fri Jul  5 17:51:47 2019	4.333224769661634	0.0003122315158753069	4.332643674791734	4.333673350632411	-0.3860282016554879	0.0016727323724056637	-0.3888651200859581	-0.3831181958005617	0.32572633563223397	0.0022452399253237083	0.32297590457120706	0.3298978589861798	0.054350511700142524	0.0002635087544614552	0.05397145209063629	0.05484546558424995	1.5527673216664588	0.04541450722151506	1.489059104024188	1.6309169736013625	-0.01471254902008887	0.0005413464974052424	-0.015433937015185336	-0.01401497824489716	
Fri Jul  5 17:53:38 2019	4.333272144142624	0.00024486707418573266	4.333025077621553	4.333673350632411	-0.38608054317744334	0.0016040360402593754	-0.3888651200859581	-0.38370919229311	0.3254611738710318	0.0021687191135408516	0.32297590457120706	0.3294117790134603	0.05438642846690844	0.0002574754645320628	0.0540425274864849	0.05475822022359979	1.5544176096092341	0.048457902308597284	1.489059104024188	1.661214587906201	-0.01484240260738134	0.000564106616207124	-0.015843029762520798	-0.014045734014414179	
Fri Jul  5 17:55:25 2019	4.333320171530868	0.0003078731516990642	4.332875129246215	4.333803688986398	-0.3861155047998792	0.0015525180257309457	-0.3888651200859581	-0.38370919229311	0.3251142046678458	0.001762283059434578	0.32297590457120706	0.32910973021256446	0.05446410593525208	0.0002853084328125137	0.05404618602082309	0.05494563197472057	1.5516687108509604	0.04315499772829262	1.489059104024188	1.6309169736013625	-0.015011655829547624	0.0005602639054469732	-0.015843029762520798	-0.014199819438902505	
Fri Jul  5 17:57:12 2019	4.333345031277561	0.00025341175658191023	4.333072607904959	4.333803688986398	-0.3860989064084485	0.0016034416379001534	-0.3887235734949053	-0.38370919229311	0.3255130240926649	0.0015151471547356701	0.3232943215049613	0.32910973021256446	0.054562743815183466	0.00024651637960563106	0.05411921527828791	0.05494563197472057	1.5513914301636456	0.04001894594765149	1.4904045104049999	1.6309169736013625	-0.015168781634689436	0.000489615503482394	-0.015843029762520798	-0.014293470540074444	
